Thorlabs Beam
Version: 9.2.5999.580
Date: 1/7/2026
Time: 2:46:54 PM

Device: BP209-VIS/M
S/N: M01234735
ScanRate [Hz]: 10
Gain X: 5
Gain Y: 5
Bandwidth X [kHz]: 125.002
Bandwidth Y [kHz]: 125.002
Base Level X [digits]: 3144.72
Base Level Y [digits]: 3129.21
Wavelength [nm]: 1064

Pos X [µm];X;Pos Y [µm];Y;
4173.08;2.28e+00;-4173.08;1.88e+01;
4171.92;3.28e+00;-4171.92;-4.12e+01;
4170.77;-7.19e-01;-4170.77;2.48e+01;
4169.62;-6.47e+01;-4169.62;2.28e+01;
4168.46;3.28e+00;-4168.46;1.28e+01;
4167.31;2.81e-01;-4167.31;2.88e+01;
4166.16;-1.17e+01;-4166.16;2.48e+01;
4165;2.81e-01;-4165;1.98e+01;
4163.85;-7.72e+00;-4163.85;-1.32e+01;
4162.7;-1.17e+01;-4162.7;1.58e+01;
4161.54;-3.97e+01;-4161.54;1.68e+01;
4160.39;-3.72e+00;-4160.39;1.28e+01;
4159.24;1.28e+00;-4159.24;-4.82e+01;
4158.08;1.28e+00;-4158.08;2.58e+01;
4156.93;-5.87e+01;-4156.93;2.28e+01;
4155.78;5.28e+00;-4155.78;4.79e+00;
4154.63;-7.19e-01;-4154.63;1.58e+01;
4153.47;-1.67e+01;-4153.47;6.79e+00;
4152.29;2.81e-01;-4152.29;5.79e+00;
4151.11;-1.07e+01;-4151.11;-1.82e+01;
4149.93;-1.07e+01;-4149.93;2.38e+01;
4148.75;-4.37e+01;-4148.75;2.98e+01;
4147.57;3.28e+00;-4147.57;2.48e+01;
4146.39;7.28e+00;-4146.39;-3.42e+01;
4145.21;-1.72e+00;-4145.21;2.38e+01;
4144.03;-6.17e+01;-4144.03;2.28e+01;
4142.85;2.28e+00;-4142.85;1.58e+01;
4141.67;-7.19e-01;-4141.67;3.88e+01;
4140.49;-1.67e+01;-4140.49;3.28e+01;
4139.31;-4.72e+00;-4139.31;2.28e+01;
4138.13;-3.72e+00;-4138.13;-1.82e+01;
4136.95;-4.72e+00;-4136.95;1.28e+01;
4135.76;-3.67e+01;-4135.76;1.68e+01;
4134.58;1.43e+01;-4134.58;1.88e+01;
4133.4;1.83e+01;-4133.4;-2.72e+01;
4132.22;9.28e+00;-4132.22;3.48e+01;
4131.04;-4.77e+01;-4131.04;2.88e+01;
4129.86;-3.72e+00;-4129.86;6.79e+00;
4128.68;-1.07e+01;-4128.68;1.38e+01;
4127.5;-2.27e+01;-4127.5;1.48e+01;
4126.32;-7.19e-01;-4126.32;1.48e+01;
4125.14;8.28e+00;-4125.14;-2.22e+01;
4123.96;1.33e+01;-4123.96;2.68e+01;
4122.78;-2.47e+01;-4122.78;3.08e+01;
4121.6;1.43e+01;-4121.6;2.48e+01;
4120.42;8.28e+00;-4120.42;-3.72e+01;
4119.24;-4.72e+00;-4119.24;1.98e+01;
4118.06;-5.07e+01;-4118.06;1.88e+01;
4116.88;-1.72e+00;-4116.88;1.08e+01;
4115.7;2.81e-01;-4115.7;3.38e+01;
4114.52;-1.07e+01;-4114.52;3.48e+01;
4113.33;9.28e+00;-4113.33;3.28e+01;
4112.15;1.23e+01;-4112.15;-5.21e+00;
4110.97;7.28e+00;-4110.97;3.08e+01;
4109.79;-4.27e+01;-4109.79;2.78e+01;
4108.61;8.28e+00;-4108.61;1.98e+01;
4107.43;3.28e+00;-4107.43;-2.32e+01;
4106.25;-6.72e+00;-4106.25;2.58e+01;
4105.07;-3.77e+01;-4105.07;2.28e+01;
4103.89;-1.72e+00;-4103.89;6.79e+00;
4102.74;-4.72e+00;-4102.74;1.98e+01;
4101.58;-2.17e+01;-4101.58;1.98e+01;
4100.43;-7.19e-01;-4100.43;1.78e+01;
4099.28;2.81e-01;-4099.28;-3.52e+01;
4098.12;-1.72e+00;-4098.12;2.68e+01;
4096.97;-4.97e+01;-4096.97;2.98e+01;
4095.82;1.28e+00;-4095.82;2.68e+01;
4094.67;5.28e+00;-4094.67;-9.21e+00;
4093.51;-1.72e+00;-4093.51;3.08e+01;
4092.36;-2.97e+01;-4092.36;2.68e+01;
4091.21;1.28e+00;-4091.21;7.79e+00;
4090.05;-4.72e+00;-4090.05;2.28e+01;
4088.9;-2.17e+01;-4088.9;2.18e+01;
4087.75;-6.72e+00;-4087.75;2.38e+01;
4086.59;-1.72e+00;-4086.59;-2.72e+01;
4085.44;-2.72e+00;-4085.44;3.08e+01;
4084.29;-4.57e+01;-4084.29;2.78e+01;
4083.13;3.28e+00;-4083.13;1.28e+01;
4081.98;-7.19e-01;-4081.98;7.89e-01;
4080.83;-9.72e+00;-4080.83;1.98e+01;
4079.68;-4.47e+01;-4079.68;2.08e+01;
4078.52;-4.72e+00;-4078.52;6.79e+00;
4077.37;-3.72e+00;-4077.37;2.38e+01;
4076.22;-1.77e+01;-4076.22;2.48e+01;
4075.06;7.28e+00;-4075.06;2.08e+01;
4073.91;9.28e+00;-4073.91;-2.82e+01;
4072.76;7.28e+00;-4072.76;2.58e+01;
4071.6;-3.97e+01;-4071.6;2.58e+01;
4070.45;3.28e+00;-4070.45;1.98e+01;
4069.3;-1.72e+00;-4069.3;1.08e+01;
4068.14;-1.37e+01;-4068.14;2.78e+01;
4066.99;-3.77e+01;-4066.99;2.38e+01;
4065.84;-5.72e+00;-4065.84;-1.21e+00;
4064.69;-5.72e+00;-4064.69;2.08e+01;
4063.53;-2.27e+01;-4063.53;2.28e+01;
4062.38;2.81e-01;-4062.38;2.28e+01;
4061.23;2.81e-01;-4061.23;-3.02e+01;
4060.07;-3.72e+00;-4060.07;2.68e+01;
4058.92;-6.17e+01;-4058.92;1.98e+01;
4057.77;-2.72e+00;-4057.77;3.79e+00;
4056.61;-5.72e+00;-4056.61;-2.11e-01;
4055.46;-1.67e+01;-4055.46;1.58e+01;
4054.31;-1.47e+01;-4054.31;1.98e+01;
4053.13;-7.72e+00;-4053.13;2.79e+00;
4051.95;-7.72e+00;-4051.95;2.78e+01;
4050.77;-2.47e+01;-4050.77;2.68e+01;
4049.59;3.28e+00;-4049.59;1.98e+01;
4048.4;7.28e+00;-4048.4;-4.22e+01;
4047.22;3.28e+00;-4047.22;2.88e+01;
4046.04;-5.57e+01;-4046.04;2.98e+01;
4044.86;2.81e-01;-4044.86;2.08e+01;
4043.68;-2.72e+00;-4043.68;3.48e+01;
4042.5;-1.07e+01;-4042.5;2.88e+01;
4041.32;5.28e+00;-4041.32;2.58e+01;
4040.14;7.28e+00;-4040.14;1.79e+00;
4038.96;3.28e+00;-4038.96;3.38e+01;
4037.78;-2.07e+01;-4037.78;3.28e+01;
4036.6;2.81e-01;-4036.6;2.68e+01;
4035.42;-2.72e+00;-4035.42;-3.82e+01;
4034.24;-8.72e+00;-4034.24;2.58e+01;
4033.06;-7.07e+01;-4033.06;2.28e+01;
4031.88;-1.72e+00;-4031.88;1.08e+01;
4030.7;2.81e-01;-4030.7;2.88e+01;
4029.52;-8.72e+00;-4029.52;2.08e+01;
4028.34;3.28e+00;-4028.34;1.78e+01;
4027.16;-5.72e+00;-4027.16;-1.32e+01;
4025.97;-9.72e+00;-4025.97;2.38e+01;
4024.79;-3.37e+01;-4024.79;2.78e+01;
4023.61;6.28e+00;-4023.61;2.48e+01;
4022.43;1.33e+01;-4022.43;-4.02e+01;
4021.25;1.13e+01;-4021.25;3.18e+01;
4020.07;-5.17e+01;-4020.07;2.88e+01;
